public,master,sp_MSpublicationview,P ,1,dbo
public,master,sp_MSpurgecontentsorphans,P ,1,dbo
public,master,sp_MSquerysubtype,P ,1,dbo
public,master,sp_MSquiescecheck,P ,1,dbo
public,master,sp_MSquiesceforcleanup,P ,1,dbo
public,master,sp_MSquiescetriggerson,P ,1,dbo
public,master,sp_MSreenable_check,P ,1,dbo
public,master,sp_MSreinit_hub,P ,1,dbo
public,master,sp_MSreinitmergepublication,P ,1,dbo
public,master,sp_MSreleasemakegenerationapplock,P ,1,dbo
public,master,sp_MSreleaseSlotLock,P ,1,dbo
public,master,sp_MSremove_mergereplcommand,P ,1,dbo
public,master,sp_MSremove_userscript,P ,1,dbo
public,master,sp_MSrepl_check_server,P ,1,dbo
public,master,sp_MSrepl_gettype_mappings,P ,1,dbo
public,master,sp_MSrepl_isdbowner,P ,1,dbo
public,master,sp_MSrepl_linkedservers_rowset,P ,1,dbo
public,master,sp_MSrepl_schema,P ,1,dbo
public,master,sp_MSreplcheck_connection,P ,1,dbo
public,master,sp_MSreplcheck_permission,P ,1,dbo
public,master,sp_MSreplcheck_pull,P ,1,dbo
public,master,sp_MSreplcheck_qv,P ,1,dbo
public,master,sp_MSreplcheck_subscribe,P ,1,dbo
public,master,sp_MSreplraiserror,P ,1,dbo
public,master,sp_MSreplupdateschema,P ,1,dbo
public,master,sp_MSreset_attach_state,P ,1,dbo
public,master,sp_MSreset_queue,P ,1,dbo
